ID_author,Title,Authors,Part_of,Year,Zitiert_von
77,"Eliza 351 Rutherford, Diego de Las Casas, Lisa Anne Hendricks, Johannes Welbl, Aidan Clark, et al. 352 Training compute-optimal large language models","J Hoffmann, S Borgeaud, A Mensch, E Buchatskaya, T Cai",arXiv preprint arXiv:2203.15556 353,2022,
77,"Diego de Las Casas, Aurelia Guy, Arthur Mensch, Michela Paganini, Jordan Hoffmann, Bogdan Damoc, Blake A",A Clark,"Hechtman, Trevor Cai, Sebastian Borgeaud, George van den Driessche, Eliza …",2022,
77,"Diego de Las Casas, Lisa Anne Hendricks, Johannes Welbl, Aidan Clark, et al. 2022","J Hoffmann, S Borgeaud, A Mensch, E Buchatskaya, T Cai, E Rutherford",An empirical analysis of compute-optimal large language model training. In …,2022,
77,What's in a vein? Using computational tools to explore wing diversity and functional consequences of venation patterns on hemodynamics,"MK Salcedo, J Hoffmann, S Donoughe, SA Combes, L Mahadevan","INTEGRATIVE AND COMPARATIVE BIOLOGY 60, E204-E204",2020,
77,"Crickets, Cross-Veins, Crumpling, Crystals, and Computers",J Hoffmann,Harvard University,2020,
77,Machine Learning in a data-limited regime: Augmenting experiments with synthetic data uncovers order in crumpled sheets,"L Lee, J Hoffmann, Y Bar-Sinai, J Andrejevic, S Mishra, S Rubinstein, ...","APS March Meeting Abstracts 2019, H52. 003",2019,
77,Using an autoencoder to reduce experimental noise,"N Thomas, J Hoffmann, L Lee, P Lamascus, S Rubinstein, C Rycroft","APS March Meeting Abstracts 2019, L70. 174",2019,
77,A computational model for crumpled thin sheets to complement data-driven machine learning,"J Andrejevic, J Hoffmann, Y Bar-Sinai, L Lee, S Mishra, S Rubinstein, ...","APS March Meeting Abstracts 2019, H52. 002",2019,
77,A simple developmental model recapitualtes complex insect wing veination patterns (A wingkle in time),"J Hoffmann, S Donoughe, K Li, M Salcedo, C Rycroft","APS March Meeting Abstracts 2019, A66. 010",2019,
77,Predicting the dynamics of crumpling with machine learning,"C Rycroft, J Hoffmann, J Andrejevic, L Lee, S Rubinstein","APS March Meeting Abstracts 2018, F54. 002",2018,
77,Detection and Characterization Techniques for Signatures of Crumpling History,"J Andrejevic, J Hoffmann, L Lee, S Rubinstein, C Rycroft","APS March Meeting Abstracts 2018, F54. 003",2018,
77,Using Machine Learning to Understand the Evolution of Damage Networks in Thin Sheets,"L Lee, J Andrejevic, J Hoffmann, C Rycroft, S Rubinstein","APS March Meeting Abstracts 2018, F54. 004",2018,
77,"Using live-imaging, computational cell modeling, and a large-scale morphological dataset to predict embryological attributes of insect eggs that span eight orders of magnitude …","S Donoughe, S Church, J Hoffmann, B de Medeiros, CH Rycroft, ...",Entomology 2017,2017,
77,"Experimental Characterization of Computationally Predicted"" Metamorphic"" Proteins","JO Wrabl, J Hoffmann, M Sowers, VJ Hilser","PROTEIN SCIENCE 25, 74-74",2016,
77,Using long-term cell tracking and transgenic crickets to understand how a well-ordered insect embryo is built,"S Donoughe, J Hoffmann, CH Rycroft, C Extavour",2016 International Congress of Entomology,2016,
77,Fluid mechanics and collective movement within an egg: Using light sheet microscopy and long term cell tracking to understand how a well-ordered insect embryo is built,"S Donoughe, J Hoffmann, T Nakamura, CH Rycroft, CG Extavour","INTEGRATIVE AND COMPARATIVE BIOLOGY 56, E279-E279",2016,
77,Astrometry with the Project 1640 high-contrast Integral Field Spectrograph,"L Pueyo, R Soummer, G Vasisht, BR Oppenheimer, E Cady, JR Crepp, ...","American Astronomical Society Meeting Abstracts# 223 223, 347.28",2014,
77,448 Yoshua Bengio,"J Hoffmann, L Maestrati, Y Sawada, J Tang, JM Sellier",Data-driven approach to encoding and decoding,,
78,Flamingo: a visual language model for few-shot learning,"JB Alayrac, J Donahue, P Luc, A Miech, I Barr, Y Hasson, K Lenc, ...","Advances in neural information processing systems 35, 23716-23736",2022,1711
78,Emergent abilities of large language models,"J Wei, Y Tay, R Bommasani, C Raffel, B Zoph, S Borgeaud, D Yogatama, ...",arXiv preprint arXiv:2206.07682,2022,1287
78,Training compute-optimal large language models,"J Hoffmann, S Borgeaud, A Mensch, E Buchatskaya, T Cai, E Rutherford, ...",arXiv preprint arXiv:2203.15556,2022,900
78,"Scaling language models: Methods, analysis & insights from training gopher","JW Rae, S Borgeaud, T Cai, K Millican, J Hoffmann, F Song, J Aslanides, ...",arXiv preprint arXiv:2112.11446,2021,782
78,Improving language models by retrieving from trillions of tokens,"S Borgeaud, A Mensch, J Hoffmann, T Cai, E Rutherford, K Millican, ...",arXiv preprint arXiv:2112.04426,2021,612
78,Perceiver io: A general architecture for structured inputs & outputs,"A Jaegle, S Borgeaud, JB Alayrac, C Doersch, C Ionescu, D Ding, ...",arXiv preprint arXiv:2107.14795,2021,417
78,Diego de las Casas,"J Hoffmann, S Borgeaud, A Mensch, E Buchatskaya, T Cai, E Rutherford","Lisa Anne Hendricks, Johannes Welbl, Aidan Clark, Tom Hennigan, Eric Noland …",2022,338
78,"H. Chi, Tatsunori Hashimoto, Oriol Vinyals, Percy Liang, Jeff Dean, and William Fedus. Emergent abilities of large language models","J Wei, Y Tay, R Bommasani, C Raffel, B Zoph, S Borgeaud, D Yogatama, ...",Transactions on Machine Learning Research 2022,2022,304
78,Gemini: a family of highly capable multimodal models,"G Team, R Anil, S Borgeaud, Y Wu, JB Alayrac, J Yu, R Soricut, ...",arXiv preprint arXiv:2312.11805,2023,288
78,OpenSpiel: A framework for reinforcement learning in games,"M Lanctot, E Lockhart, JB Lespiau, V Zambaldi, S Upadhyay, J Pérolat, ...",arXiv preprint arXiv:1908.09453,2019,241
78,Unsupervised learning of object keypoints for perception and control,"TD Kulkarni, A Gupta, C Ionescu, S Borgeaud, M Reynolds, A Zisserman, ...",Advances in neural information processing systems 32,2019,195
78,Accelerating large language model decoding with speculative sampling,"C Chen, S Borgeaud, G Irving, JB Lespiau, L Sifre, J Jumper",arXiv preprint arXiv:2302.01318,2023,91
78,"General-purpose, long-context autoregressive modeling with perceiver AR","C Hawthorne, A Jaegle, C Cangea, S Borgeaud, C Nash, M Malinowski, ...","International Conference on Machine Learning, 8535-8558",2022,52
78,Emergent abilities of large language models. arXiv 2022,"J Wei, Y Tay, R Bommasani, C Raffel, B Zoph, S Borgeaud, D Yogatama, ...",arXiv preprint arXiv:2206.07682,,51
78,Unified scaling laws for routed language models,"A Clark, D de Las Casas, A Guy, A Mensch, M Paganini, J Hoffmann, ...","International conference on machine learning, 4057-4086",2022,31
78,"Spriteworld: A flexible, configurable reinforcement learning environment","N Watters, L Matthey, S Borgeaud, R Kabra, A Lerchner",,2019,21
78,Leveraging Sentence Similarity in Natural Language Generation: Improving Beam Search using Range Voting,"S Borgeaud, G Emerson",arXiv preprint arXiv:1908.06288,2019,11
78,Human-agent cooperation in bridge bidding,"E Lockhart, N Burch, N Bard, S Borgeaud, T Eccles, L Smaira, R Smith",arXiv preprint arXiv:2011.14124,2020,6
78,Gemini 1.5: Unlocking multimodal understanding across millions of tokens of context,"M Reid, N Savinov, D Teplyashin, D Lepikhin, T Lillicrap, J Alayrac, ...",arXiv preprint arXiv:2403.05530,2024,1
78,Gemma: Open Models Based on Gemini Research and Technology,"G Team, T Mesnard, C Hardin, R Dadashi, S Bhupatiraju, S Pathak, ...",arXiv preprint arXiv:2403.08295,2024,
79,Flamingo: a visual language model for few-shot learning,"JB Alayrac, J Donahue, P Luc, A Miech, I Barr, Y Hasson, A Mensch, ...",Advances in Neural Information Processing Systems,2022,1692
79,Training compute-optimal large language models,"J Hoffmann, S Borgeaud, A Mensch, E Buchatskaya, T Cai, E Rutherford, ...",Advances in Neural Information Processing Systems,2022,1224
79,"Scaling language models: methods, analysis & insights from training Gopher","JW Rae, S Borgeaud, T Cai, K Millican, J Hoffmann, F Song, J Aslanides, ...",arXiv preprint arXiv:2112.11446,2021,782
79,Improving language models by retrieving from trillions of tokens,"S Borgeaud, A Mensch, J Hoffmann, T Cai, E Rutherford, K Millican, ...",Proceedings of the International Conference on Machine Learning,2021,612
79,Mistral 7B,"AQ Jiang, A Sablayrolles, A Mensch, C Bamford, DS Chaplot, D Casas, ...",arXiv preprint arXiv:2310.06825,2023,567
79,Gemini: a family of highly capable multimodal models,"G Team, R Anil, S Borgeaud, Y Wu, JB Alayrac, J Yu, R Soricut, ...",arXiv preprint arXiv:2312.11805,2023,288
79,International electronic health record-derived COVID-19 clinical course profiles: the 4CE Consortium,"GA Brat, GM Weber, N Gehlenborg, P Avillach, NP Palmer, L Chiovato, ...",npj Digital Medicine,2020,175
79,Differentiable dynamic programming for structured prediction and attention,"A Mensch, M Blondel",Proceedings of the International Conference on Machine Learning,2018,151
79,Mixtral of experts,"AQ Jiang, A Sablayrolles, A Roux, A Mensch, B Savary, C Bamford, ...",arXiv preprint arXiv:2401.04088,2024,108
79,Fine-grain atlases of functional modes for fMRI analysis,"K Dadi, G Varoquaux, A Machlouzarides-Shalit, KJ Gorgolewski, ...","NeuroImage 221, 117126",2020,82
79,Association between FIASMAs and Reduced Risk of Intubation or Death in Individuals Hospitalized for Severe COVID‐19: an observational multicenter study,"N Hoertel, M Sánchez‐Rico, E Gulbins, J Kornhuber, A Carpinteiro, ...","Clinical Pharmacology & Therapeutics 110 (6), 1498-1511",2021,67
79,"Obesity doubles mortality in patients hospitalized for severe acute respiratory syndrome coronavirus 2 in Paris hospitals, France: a cohort study on 5,795 patients","S Czernichow, N Beeker, C Rives‐Lange, E Guerot, JL Diehl, S Katsahian, ...","Obesity 28 (12), 2282-2289",2020,63
79,Dictionary learning for massive matrix factorization,"A Mensch, J Mairal, B Thirion, G Varoquaux","Proceedings of the International Conference on Machine Learning, 1737-1746",2016,61
79,Differentiable divergences between time series,"M Blondel, A Mensch, JP Vert","International Conference on Artificial Intelligence and Statistics, 3853-3861",2021,52
79,A mean-field analysis of two-player zero-sum games,"C Domingo-Enrich, S Jelassi, A Mensch, G Rotskoff, J Bruna",Advances in Neural Information Processing Systems,2020,48
79,Compressed online dictionary learning for fast resting-state fMRI decomposition,"A Mensch, G Varoquaux, B Thirion",IEEE International Symposium on Biomedical Imaging,2016,47
79,Learning neural representations of human cognition across many fMRI studies,"A Mensch, J Mairal, D Bzdok, B Thirion, G Varoquaux","Advances in Neural Information Processing Systems, 5885-5895",2017,46
79,Stochastic subsampling for factorizing huge matrices,"A Mensch, J Mairal, B Thirion, G Varoquaux","IEEE Transactions on Signal Processing 66 (1), 113-128",2018,41
79,Clinical characteristics and factors associated with hospital admission or death in 43 103 adult outpatients with coronavirus disease 2019 managed with the Covidom …,"Y Yordanov, A Dinh, A Bleibtreu, A Mensch, FX Lescure, E Debuc, ...","Clinical microbiology and infection 27 (8), 1158-1166",2021,37
79,Long-term kidney function recovery and mortality after COVID-19-associated acute kidney injury: an international multi-centre observational cohort study,"BWL Tan, BWQ Tan, ALM Tan, ER Schriver, A Gutiérrez-Sacristán, P Das, ...",EClinicalMedicine 55,2023,36
79,Unified scaling laws for routed language models,"A Clark, D Casas, A Guy, A Mensch, M Paganini, J Hoffmann, B Damoc, ...",Proceedings of the International Conference on Machine Learning,2022,31
79,International analysis of electronic health records of children and youth hospitalized with COVID-19 infection in 6 countries,"FT Bourgeois, A Gutiérrez-Sacristán, MS Keller, M Liu, C Hong, ...","JAMA network open 4 (6), e2112596-e2112596",2021,29
79,Online Sinkhorn: Optimal Transport distances from sample streams,"A Mensch, G Peyré",Advances in Neural Information Processing Systems,2020,27
79,Extracting representations of cognition across neuroimaging studies improves brain decoding,"A Mensch, J Mairal, B Thirion, G Varoquaux","PLoS computational biology 17 (5), e1008795",2021,26
79,Learning brain regions via large-scale online structured sparse dictionary learning,"E Dohmatob, A Mensch, G Varoquaux, B Thirion","Advances in Neural Information Processing Systems, 4610-4618",2016,23
79,Risk of death in individuals hospitalized for COVID-19 with and without psychiatric disorders: an observational multicenter study in France,"N Hoertel, M Sánchez-Rico, P de La Muela, M Abellán, C Blanco, ...","Biological Psychiatry Global Open Science 3 (1), 56-67",2023,20
79,Self-conditioned embedding diffusion for text generation,"R Strudel, C Tallec, F Altché, Y Du, Y Ganin, A Mensch, W Grathwohl, ...",arXiv preprint arXiv:2211.04236,2022,18
79,Safe discharge home with telemedicine of patients requiring nasal oxygen therapy after COVID-19,"A Dinh, JC Mercier, L Jaulmes, JY Artigou, Y Juillière, Y Yordanov, ...","Frontiers in Medicine 8, 703017",2021,18
79,Geometric losses for distributional learning,"A Mensch, M Blondel, G Peyré",Proceedings of the International Conference on Machine Learning,2019,18
79,Extragradient with player sampling for faster Nash equilibrium finding,"S Jelassi, C Domingo-Enrich, D Scieur, A Mensch, J Bruna",Proceedings of the International Conference on Machine Learning,2020,12
79,Hospitalizations associated with mental health conditions among adolescents in the US and France during the COVID-19 pandemic,"A Gutiérrez-Sacristán, A Serret-Larmande, MR Hutch, C Sáez, BJ Aronow, ...","JAMA Network Open 5 (12), e2246548-e2246548",2022,9
79,Three ways to improve feature alignment for open vocabulary detection,"R Arandjelović, A Andonian, A Mensch, OJ Hénaff, JB Alayrac, ...",arXiv preprint arXiv:2303.13518,2023,7
79,Adam is no better than normalized SGD: Dissecting how adaptivity improves GAN performance,"S Jelassi, A Mensch, G Gidel, Y Li",,2021,7
79,Clinical phenotypes and outcomes in children with multisystem inflammatory syndrome across SARS-CoV-2 variant eras: a multinational study from the 4CE consortium,"F Sperotto, A Gutiérrez-Sacristán, S Makwana, X Li, VN Rofeberg, T Cai, ...",EClinicalMedicine 64,2023,6
79,Predictive usefulness of PCR testing in different patterns of Covid-19 symptomatology,"C Apra, C Caucheteux, A Mensch, J Mansour, M Bernaux, E Debuc, ...",Scientific Reports,2020,4
79,Dissecting adaptive methods in GANs,"S Jelassi, D Dobre, A Mensch, Y Li, G Gidel",arXiv preprint arXiv:2210.04319,2022,3
79,Characterization of long COVID temporal sub-phenotypes by distributed representation learning from electronic health record data: a cohort study,"A Dagliati, ZH Strasser, ZSH Abad, JG Klann, KB Wagholikar, R Mesa, ...",Eclinicalmedicine 64,2023,1
79,Language model for processing a multi-mode query input,"JB Alayrac, J Donahue, K Lenc, K Simonyan, MKC Reynolds, ...","US Patent App. 18/141,337",2023,
79,Allocating computing resources between model size and training data during training of a machine learning model,"J Hoffmann, S Borgeaud, L Sifre, A Mensch","US Patent App. 18/127,551",2023,
79,Large scale retrieval for sequence generation,"S Borgeaud, L Sifre, A Mensch, J Hoffmann","US Patent App. 18/076,984",2023,
79,Training conditional computation neural networks using reinforcement learning,"A Clark, A Mensch","US Patent App. 18/076,978",2023,
79,"Predictive usefulness of RT-PCR testing in different patterns of Covid-19 symptomatology: analysis of a French cohort of 12,810 outpatients","C Apra, C Caucheteux, A Mensch, J Mansour, M Bernaux, A Dechartres, ...","Scientific Reports 11, 21233",2021,
79,What’s in a functional brain parcellation?,"G Varoquaux, K Dadi, A Mensch",Real Neurons and Hidden Units Workshop @ NeurIPS,2019,
79,Learning representations from functional MRI data,A Mensch,Université Paris-Saclay,2018,
79,Subsampling enables fast factorisation of huge matrices into sparse signals,"A Mensch, J Mairal, B Thirion, G Varoquaux","ERCIM News, 47",2017,
79,EBRAINS Data Descriptor,"DFM Atlas, K Dadi, G Varoquaux, A Machlouzarides-Shalit, ...",,,
79,"Appendix 4: Contributors to Covidom including data-science, scientific, and steering committees, remote monitoring responders, supervising physicians, and including physicians","MJ Alexandre, M Arthur, T Viannet, VIE Jill-Jenn, D Agnes, D Laurène, ...",,,
80,Openassistant conversations-democratizing large language model alignment,"A Köpf, Y Kilcher, D von Rütte, S Anagnostidis, ZR Tam, K Stevens, ...",Advances in Neural Information Processing Systems 36,2024,211
